x;y;size;color
713;118;15;ORANGE
712;107;15;ORANGE
724;111;15;ORANGE
734;109;15;ORANGE
738;99;15;ORANGE
743;105;15;ORANGE
732;121;15;ORANGE
713;102;15;ORANGE
749;108;15;ORANGE
715;108;15;ORANGE
741;109;15;ORANGE
717;101;15;ORANGE
740;108;15;ORANGE
730;98;15;ORANGE
731;101;15;ORANGE
711;101;15;ORANGE
718;122;15;ORANGE
728;107;15;ORANGE
731;90;15;ORANGE
722;111;15;ORANGE
724;90;15;ORANGE
710;103;15;ORANGE
738;115;15;ORANGE
740;122;15;ORANGE
719;114;15;ORANGE
734;121;15;ORANGE
729;119;15;ORANGE
728;113;15;ORANGE
730;114;15;ORANGE
729;113;15;ORANGE
714;112;15;ORANGE
739;93;15;ORANGE
748;103;15;ORANGE
730;121;15;ORANGE
711;103;15;ORANGE
730;109;15;ORANGE
713;115;15;ORANGE
733;97;15;ORANGE
746;104;15;ORANGE
726;113;15;ORANGE
725;88;15;ORANGE
730;107;15;ORANGE
722;88;15;ORANGE
734;104;15;ORANGE
722;95;15;ORANGE
730;102;15;ORANGE
730;113;15;ORANGE
745;112;15;ORANGE
732;126;15;ORANGE
745;106;15;ORANGE
738;112;15;ORANGE
736;96;15;ORANGE
745;101;15;ORANGE
719;92;15;ORANGE
741;102;15;ORANGE
722;98;15;ORANGE
735;115;15;ORANGE
732;93;15;ORANGE
728;97;15;ORANGE
738;96;15;ORANGE
726;108;15;ORANGE
728;119;15;ORANGE
732;104;15;ORANGE
735;93;15;ORANGE
717;106;15;ORANGE
718;119;15;ORANGE
724;109;15;ORANGE
736;89;15;ORANGE
739;111;15;ORANGE
748;106;15;ORANGE
729;111;15;ORANGE
735;104;15;ORANGE
734;96;15;ORANGE
719;113;15;ORANGE
718;120;15;ORANGE
749;108;15;ORANGE
728;109;15;ORANGE
742;94;15;ORANGE
722;93;15;ORANGE
728;96;15;ORANGE
738;99;15;ORANGE
721;93;15;ORANGE
718;109;15;ORANGE
743;116;15;ORANGE
741;107;15;ORANGE
719;92;15;ORANGE
734;93;15;ORANGE
723;97;15;ORANGE
723;119;15;ORANGE
715;101;15;ORANGE
745;111;15;ORANGE
731;88;15;ORANGE
717;112;15;ORANGE
714;112;15;ORANGE
746;100;15;ORANGE
739;99;15;ORANGE
734;110;15;ORANGE
719;118;15;ORANGE
711;104;15;ORANGE
719;98;15;ORANGE
745;107;15;ORANGE
717;100;15;ORANGE
729;107;15;ORANGE
719;116;15;ORANGE
729;110;15;ORANGE
718;96;15;ORANGE
717;107;15;ORANGE
736;115;15;ORANGE
747;100;15;ORANGE
713;98;15;ORANGE
737;92;15;ORANGE
730;89;15;ORANGE
713;105;15;ORANGE
733;124;15;ORANGE
742;96;15;ORANGE
716;93;15;ORANGE
737;98;15;ORANGE
725;125;15;ORANGE
723;119;15;ORANGE
730;112;15;ORANGE
730;88;15;ORANGE
715;115;15;ORANGE
746;104;15;ORANGE
728;99;15;ORANGE
727;126;15;ORANGE
733;98;15;ORANGE
731;123;15;ORANGE
728;121;15;ORANGE
739;103;15;ORANGE
717;113;15;ORANGE
719;122;15;ORANGE
722;107;15;ORANGE
717;105;15;ORANGE
737;122;15;ORANGE
740;122;15;ORANGE
717;116;15;ORANGE
711;105;15;ORANGE
742;117;15;ORANGE
733;106;15;ORANGE
747;109;15;ORANGE
730;94;15;ORANGE
728;126;15;ORANGE
747;107;15;ORANGE
722;90;15;ORANGE
725;104;15;ORANGE
733;121;15;ORANGE
717;94;15;ORANGE
733;95;15;ORANGE
714;105;15;ORANGE
717;99;15;ORANGE
718;102;15;ORANGE
742;104;15;ORANGE
735;116;15;ORANGE
733;120;15;ORANGE
723;89;15;ORANGE
716;99;15;ORANGE
722;90;15;ORANGE
713;112;15;ORANGE
735;95;15;ORANGE
727;106;15;ORANGE
730;115;15;ORANGE
744;100;15;ORANGE
728;120;15;ORANGE
719;102;15;ORANGE
734;108;15;ORANGE
727;114;15;ORANGE
743;102;15;ORANGE
741;119;15;ORANGE
726;101;15;ORANGE
730;88;15;ORANGE
729;124;15;ORANGE
722;110;15;ORANGE
735;111;15;ORANGE
735;121;15;ORANGE
731;105;15;ORANGE
750;121;15;ORANGE
753;99;15;ORANGE
726;114;15;ORANGE
722;100;15;ORANGE
744;97;15;ORANGE
735;123;15;ORANGE
757;112;15;ORANGE
727;109;15;ORANGE
726;97;15;ORANGE
719;108;15;ORANGE
748;100;15;ORANGE
751;106;15;ORANGE
732;116;15;ORANGE
724;104;15;ORANGE
744;126;15;ORANGE
732;99;15;ORANGE
731;89;15;ORANGE
728;107;15;ORANGE
729;101;15;ORANGE
745;117;15;ORANGE
741;103;15;ORANGE
747;94;15;ORANGE
729;118;15;ORANGE
741;106;15;ORANGE
744;90;15;ORANGE
727;105;15;ORANGE
734;112;15;ORANGE
752;108;15;ORANGE
719;106;15;ORANGE
752;104;15;ORANGE
754;114;15;ORANGE
744;97;15;ORANGE
756;102;15;ORANGE
737;105;15;ORANGE
736;104;15;ORANGE
756;107;15;ORANGE
743;100;15;ORANGE
752;122;15;ORANGE
746;112;15;ORANGE
738;112;15;ORANGE
722;97;15;ORANGE
727;115;15;ORANGE
739;99;15;ORANGE
729;114;15;ORANGE
739;90;15;ORANGE
740;93;15;ORANGE
735;98;15;ORANGE
745;110;15;ORANGE
738;96;15;ORANGE
743;111;15;ORANGE
731;91;15;ORANGE
744;118;15;ORANGE
743;120;15;ORANGE
736;110;15;ORANGE
742;98;15;ORANGE
729;94;15;ORANGE
745;99;15;ORANGE
737;108;15;ORANGE
737;123;15;ORANGE
735;95;15;ORANGE
749;120;15;ORANGE
758;110;15;ORANGE
736;95;15;ORANGE
728;102;15;ORANGE
750;106;15;ORANGE
737;113;15;ORANGE
740;104;15;ORANGE
725;113;15;ORANGE
724;96;15;ORANGE
752;121;15;ORANGE
732;126;15;ORANGE
727;110;15;ORANGE
740;88;15;ORANGE
741;105;15;ORANGE
728;121;15;ORANGE
745;119;15;ORANGE
739;101;15;ORANGE
699;96;15;ORANGE
688;99;15;ORANGE
691;108;15;ORANGE
701;117;15;ORANGE
688;100;15;ORANGE
692;93;15;ORANGE
700;104;15;ORANGE
723;105;15;ORANGE
719;114;15;ORANGE
706;93;15;ORANGE
703;107;15;ORANGE
717;118;15;ORANGE
691;100;15;ORANGE
692;107;15;ORANGE
690;94;15;ORANGE
704;123;15;ORANGE
713;123;15;ORANGE
720;117;15;ORANGE
721;111;15;ORANGE
687;103;15;ORANGE
697;90;15;ORANGE
702;119;15;ORANGE
716;89;15;ORANGE
711;89;15;ORANGE
705;102;15;ORANGE
713;98;15;ORANGE
701;115;15;ORANGE
692;98;15;ORANGE
701;99;15;ORANGE
699;110;15;ORANGE
717;94;15;ORANGE
688;104;15;ORANGE
719;94;15;ORANGE
718;88;15;ORANGE
715;88;15;ORANGE
692;93;15;ORANGE
699;123;15;ORANGE
698;97;15;ORANGE
712;109;15;ORANGE
716;117;15;ORANGE
698;110;15;ORANGE
719;99;15;ORANGE
692;100;15;ORANGE
719;90;15;ORANGE
708;111;15;ORANGE
706;113;15;ORANGE
692;101;15;ORANGE
718;103;15;ORANGE
705;99;15;ORANGE
712;111;15;ORANGE
710;109;15;ORANGE
699;96;15;ORANGE
705;122;15;ORANGE
699;102;15;ORANGE
707;119;15;ORANGE
694;106;15;ORANGE
718;101;15;ORANGE
697;109;15;ORANGE
711;104;15;ORANGE
691;102;15;ORANGE
694;115;15;ORANGE
690;107;15;ORANGE
713;116;15;ORANGE
709;115;15;ORANGE
690;103;15;ORANGE
725;101;15;ORANGE
696;110;15;ORANGE
706;114;15;ORANGE
699;90;15;ORANGE
717;98;15;ORANGE
706;97;15;ORANGE
702;94;15;ORANGE
694;117;15;ORANGE
703;120;15;ORANGE
723;114;15;ORANGE
702;120;15;ORANGE
699;112;15;ORANGE
707;123;15;ORANGE
710;85;15;ORANGE
698;107;15;ORANGE
693;93;15;ORANGE
713;123;15;ORANGE
704;103;15;ORANGE
714;115;15;ORANGE
704;120;15;ORANGE
701;103;15;ORANGE
691;109;15;ORANGE
704;99;15;ORANGE
703;105;15;ORANGE
718;117;15;ORANGE
719;111;15;ORANGE
709;88;15;ORANGE
704;88;15;ORANGE
706;98;15;ORANGE
713;105;15;ORANGE
719;95;15;ORANGE
721;107;15;ORANGE
703;108;15;ORANGE
710;90;15;ORANGE
717;107;15;ORANGE
695;90;15;ORANGE
714;115;15;ORANGE
707;102;15;ORANGE
710;90;15;ORANGE
690;94;15;ORANGE
723;114;15;ORANGE
701;121;15;ORANGE
702;101;15;ORANGE
715;106;15;ORANGE
702;108;15;ORANGE
695;119;15;ORANGE
703;113;15;ORANGE
711;103;15;ORANGE
715;102;15;ORANGE
709;97;15;ORANGE
692;113;15;ORANGE
694;108;15;ORANGE
691;106;15;ORANGE
722;99;15;ORANGE
697;109;15;ORANGE
690;107;15;ORANGE
702;107;15;ORANGE
719;95;15;ORANGE
705;123;15;ORANGE
720;119;15;ORANGE
704;124;15;ORANGE
718;102;15;ORANGE
692;96;15;ORANGE
695;100;15;ORANGE
717;102;15;ORANGE
718;118;15;ORANGE
695;116;15;ORANGE
715;91;15;ORANGE
700;114;15;ORANGE
714;123;15;ORANGE
698;93;15;ORANGE
716;91;15;ORANGE
717;106;15;ORANGE
710;89;15;ORANGE
698;115;15;ORANGE
719;115;15;ORANGE
717;120;15;ORANGE
717;109;15;ORANGE
700;105;15;ORANGE
711;119;15;ORANGE
700;96;15;ORANGE
700;99;15;ORANGE
706;106;15;ORANGE
690;99;15;ORANGE
717;114;15;ORANGE
722;105;15;ORANGE
694;111;15;ORANGE
708;86;15;ORANGE
715;122;15;ORANGE
716;109;15;ORANGE
721;107;15;ORANGE
702;100;15;ORANGE
702;108;15;ORANGE
697;109;15;ORANGE
722;92;15;ORANGE
694;185;15;NOIR
699;196;15;NOIR
691;211;15;NOIR
672;198;15;NOIR
704;204;15;NOIR
695;201;15;NOIR
693;212;15;NOIR
702;189;15;NOIR
700;198;15;NOIR
683;216;15;NOIR
701;182;15;NOIR
695;203;15;NOIR
702;194;15;NOIR
699;209;15;NOIR
688;182;15;NOIR
697;201;15;NOIR
695;193;15;NOIR
677;193;15;NOIR
699;196;15;NOIR
695;183;15;NOIR
761;186;15;NOIR
770;196;15;NOIR
753;201;15;NOIR
751;185;15;NOIR
749;181;15;NOIR
751;199;15;NOIR
762;201;15;NOIR
735;193;15;NOIR
738;181;15;NOIR
763;196;15;NOIR
757;178;15;NOIR
739;203;15;NOIR
755;205;15;NOIR
737;209;15;NOIR
737;194;15;NOIR
761;208;15;NOIR
742;208;15;NOIR
735;198;15;NOIR
768;198;15;NOIR
741;212;15;NOIR
700;189;6;BLEU
709;203;6;BLEU
701;185;6;BLEU
679;197;6;BLEU
709;211;6;BLEU
702;212;6;BLEU
700;201;6;BLEU
675;201;6;BLEU
683;197;6;BLEU
692;192;6;BLEU
697;205;6;BLEU
673;201;6;BLEU
706;195;6;BLEU
686;189;6;BLEU
703;196;6;BLEU
696;215;6;BLEU
695;205;6;BLEU
706;206;6;BLEU
691;205;6;BLEU
681;201;6;BLEU
746;206;6;BLEU
750;196;6;BLEU
742;196;6;BLEU
767;207;6;BLEU
750;204;6;BLEU
752;190;6;BLEU
747;209;6;BLEU
756;212;6;BLEU
746;211;6;BLEU
760;221;6;BLEU
758;213;6;BLEU
744;209;6;BLEU
748;217;6;BLEU
764;204;6;BLEU
755;191;6;BLEU
755;206;6;BLEU
760;208;6;BLEU
749;199;6;BLEU
764;192;6;BLEU
759;202;6;BLEU
-13;831;6;VERT
-71;677;6;VERT
191;625;6;VERT
137;679;6;VERT
112;722;6;VERT
119;773;6;VERT
-109;730;6;VERT
-12;652;6;VERT
-12;734;6;VERT
74;767;6;VERT
-60;614;6;VERT
117;604;6;VERT
13;604;6;VERT
-53;743;6;VERT
-25;725;6;VERT
126;697;6;VERT
-55;708;6;VERT
61;654;6;VERT
-84;716;6;VERT
108;834;6;VERT
108;823;6;VERT
199;791;6;VERT
-15;666;6;VERT
117;711;6;VERT
-4;829;6;VERT
-113;669;6;VERT
-43;639;6;VERT
-5;672;6;VERT
38;773;6;VERT
-87;657;6;VERT
-48;671;6;VERT
114;668;6;VERT
140;739;6;VERT
47;704;6;VERT
81;765;6;VERT
-90;675;6;VERT
-120;748;6;VERT
-98;779;6;VERT
-95;613;6;VERT
77;755;6;VERT
116;687;6;VERT
164;665;6;VERT
-65;736;6;VERT
158;735;6;VERT
56;607;6;VERT
-3;814;6;VERT
31;767;6;VERT
-11;645;6;VERT
23;626;6;VERT
188;791;6;VERT
10;649;6;VERT
182;691;6;VERT
-101;733;6;VERT
-129;760;6;VERT
-17;760;6;VERT
-117;801;6;VERT
-7;600;6;VERT
100;819;6;VERT
12;806;6;VERT
-19;625;6;VERT
-38;775;6;VERT
188;607;6;VERT
126;753;6;VERT
23;645;6;VERT
-9;719;6;VERT
74;623;6;VERT
-61;743;6;VERT
-64;607;6;VERT
-7;776;6;VERT
138;659;6;VERT
198;630;6;VERT
-131;749;6;VERT
-117;785;6;VERT
-64;815;6;VERT
-94;732;6;VERT
-39;648;6;VERT
25;776;6;VERT
-93;833;6;VERT
204;758;6;VERT
200;647;6;VERT
162;807;6;VERT
62;704;6;VERT
59;689;6;VERT
11;683;6;VERT
160;835;6;VERT
122;785;6;VERT
150;732;6;VERT
7;823;6;VERT
23;630;6;VERT
-24;733;6;VERT
64;630;6;VERT
164;830;6;VERT
-100;636;6;VERT
-78;729;6;VERT
53;699;6;VERT
-62;742;6;VERT
-19;666;6;VERT
-33;710;6;VERT
50;650;6;VERT
-27;807;6;VERT
59;836;6;VERT
-70;606;6;VERT
64;684;6;VERT
-86;770;6;VERT
-32;672;6;VERT
-130;779;6;VERT
79;722;6;VERT
170;740;6;VERT
-45;662;6;VERT
20;795;6;VERT
-133;738;6;VERT
-130;666;6;VERT
30;685;6;VERT
-110;646;6;VERT
-105;778;6;VERT
-55;620;6;VERT
1;790;6;VERT
-25;677;6;VERT
92;658;6;VERT
-79;678;6;VERT
29;763;6;VERT
174;768;6;VERT
-52;772;6;VERT
-32;749;6;VERT
-126;827;6;VERT
132;661;6;VERT
70;619;6;VERT
172;621;6;VERT
-20;688;6;VERT
27;715;6;VERT
-125;604;6;VERT
72;727;6;VERT
6;613;6;VERT
4;740;6;VERT
-104;766;6;VERT
76;767;6;VERT
-92;758;6;VERT
60;810;6;VERT
152;724;6;VERT
-24;725;6;VERT
99;770;6;VERT
-88;763;6;VERT
113;606;6;VERT
127;703;6;VERT
-77;690;6;VERT
81;669;6;VERT
48;606;6;VERT
173;738;6;VERT
-129;686;6;VERT
115;664;6;VERT
-65;638;6;VERT
148;719;6;VERT
185;821;6;VERT
191;603;6;VERT
-29;737;6;VERT
20;698;6;VERT
187;613;6;VERT
120;707;6;VERT
-58;601;6;VERT
-123;603;6;VERT
196;829;6;VERT
-27;828;6;VERT
-52;645;6;VERT
-73;689;6;VERT
117;649;6;VERT
49;711;6;VERT
73;803;6;VERT
97;709;6;VERT
116;791;6;VERT
-3;622;6;VERT
-11;766;6;VERT
-59;627;6;VERT
-95;707;6;VERT
-25;683;6;VERT
148;717;6;VERT
26;797;6;VERT
-76;608;6;VERT
94;796;6;VERT
52;664;6;VERT
-127;622;6;VERT
349;642;6;VERT
197;704;6;VERT
100;758;6;VERT
493;795;6;VERT
362;671;6;VERT
322;791;6;VERT
250;635;6;VERT
215;636;6;VERT
468;817;6;VERT
409;684;6;VERT
94;768;6;VERT
250;658;6;VERT
137;740;6;VERT
239;770;6;VERT
541;817;6;VERT
254;618;6;VERT
104;623;6;VERT
295;601;6;VERT
254;629;6;VERT
100;701;6;VERT
261;603;6;VERT
354;701;6;VERT
384;785;6;VERT
83;817;6;VERT
349;715;6;VERT
266;813;6;VERT
438;749;6;VERT
170;800;6;VERT
262;621;6;VERT
315;790;6;VERT
531;635;6;VERT
132;747;6;VERT
307;666;6;VERT
541;695;6;VERT
87;599;6;VERT
541;715;6;VERT
202;776;6;VERT
504;797;6;VERT
478;800;6;VERT
302;753;6;VERT
445;791;6;VERT
179;767;6;VERT
72;703;6;VERT
71;684;6;VERT
488;769;6;VERT
115;797;6;VERT
465;709;6;VERT
132;789;6;VERT
364;714;6;VERT
308;766;6;VERT
74;649;6;VERT
145;805;6;VERT
255;643;6;VERT
156;746;6;VERT
251;764;6;VERT
204;776;6;VERT
415;730;6;VERT
82;593;6;VERT
356;647;6;VERT
458;760;6;VERT
169;686;6;VERT
482;690;6;VERT
395;802;6;VERT
93;660;6;VERT
222;790;6;VERT
484;743;6;VERT
73;660;6;VERT
345;784;6;VERT
136;755;6;VERT
402;656;6;VERT
334;652;6;VERT
98;751;6;VERT
120;608;6;VERT
438;772;6;VERT
95;734;6;VERT
180;704;6;VERT
236;697;6;VERT
503;630;6;VERT
506;598;6;VERT
423;794;6;VERT
291;749;6;VERT
123;720;6;VERT
379;806;6;VERT
522;794;6;VERT
500;746;6;VERT
502;631;6;VERT
370;682;6;VERT
421;804;6;VERT
374;792;6;VERT
79;777;6;VERT
235;737;6;VERT
254;708;6;VERT
540;771;6;VERT
317;791;6;VERT
540;741;6;VERT
107;628;6;VERT
440;785;6;VERT
376;713;6;VERT
428;759;6;VERT
258;702;6;VERT
114;664;6;VERT
268;742;6;VERT
300;635;6;VERT
423;609;6;VERT
316;683;6;VERT
406;740;6;VERT
121;746;6;VERT
297;595;6;VERT
273;794;6;VERT
543;634;6;VERT
365;779;6;VERT
324;729;6;VERT
222;787;6;VERT
382;701;6;VERT
350;596;6;VERT
321;766;6;VERT
528;654;6;VERT
364;788;6;VERT
76;771;6;VERT
274;623;6;VERT
213;600;6;VERT
227;731;6;VERT
505;746;6;VERT
362;724;6;VERT
276;694;6;VERT
310;646;6;VERT
254;672;6;VERT
445;768;6;VERT
89;741;6;VERT
134;808;6;VERT
485;610;6;VERT
224;662;6;VERT
150;673;6;VERT
233;614;6;VERT
140;661;6;VERT
496;741;6;VERT
243;631;6;VERT
396;621;6;VERT
537;669;6;VERT
386;615;6;VERT
97;586;6;VERT
95;618;6;VERT
296;616;6;VERT
349;692;6;VERT
370;695;6;VERT
263;696;6;VERT
366;684;6;VERT
76;697;6;VERT
418;804;6;VERT
195;654;6;VERT
541;722;6;VERT
182;731;6;VERT
257;711;6;VERT
438;728;6;VERT
537;698;6;VERT
117;747;6;VERT
251;709;6;VERT
308;590;6;VERT
389;784;6;VERT
351;785;6;VERT
141;803;6;VERT
319;817;6;VERT
373;815;6;VERT
118;634;6;VERT
540;775;6;VERT
180;752;6;VERT
176;634;6;VERT
378;592;6;VERT
464;594;6;VERT
498;768;6;VERT
265;663;6;VERT
159;607;6;VERT
158;713;6;VERT
468;706;6;VERT
201;655;6;VERT
280;672;6;VERT
370;704;6;VERT
167;615;6;VERT
341;724;6;VERT
421;761;6;VERT
573;709;6;VERT
336;816;6;VERT
263;669;6;VERT
440;683;6;VERT
568;603;6;VERT
664;625;6;VERT
221;748;6;VERT
250;725;6;VERT
255;752;6;VERT
351;828;6;VERT
502;652;6;VERT
350;725;6;VERT
582;686;6;VERT
501;642;6;VERT
519;620;6;VERT
663;602;6;VERT
509;804;6;VERT
225;640;6;VERT
278;621;6;VERT
578;649;6;VERT
604;745;6;VERT
344;670;6;VERT
534;756;6;VERT
609;775;6;VERT
327;817;6;VERT
420;800;6;VERT
573;801;6;VERT
529;763;6;VERT
197;679;6;VERT
588;634;6;VERT
312;723;6;VERT
594;823;6;VERT
200;729;6;VERT
295;601;6;VERT
463;783;6;VERT
421;700;6;VERT
260;686;6;VERT
390;769;6;VERT
219;658;6;VERT
513;768;6;VERT
424;663;6;VERT
559;714;6;VERT
422;647;6;VERT
470;781;6;VERT
591;759;6;VERT
224;792;6;VERT
587;751;6;VERT
291;635;6;VERT
405;682;6;VERT
504;802;6;VERT
474;720;6;VERT
263;680;6;VERT
610;664;6;VERT
230;810;6;VERT
551;763;6;VERT
388;682;6;VERT
419;709;6;VERT
606;705;6;VERT
562;803;6;VERT
268;703;6;VERT
413;795;6;VERT
439;719;6;VERT
665;741;6;VERT
588;741;6;VERT
627;751;6;VERT
280;780;6;VERT
618;646;6;VERT
519;720;6;VERT
210;627;6;VERT
323;667;6;VERT
201;763;6;VERT
430;815;6;VERT
506;773;6;VERT
200;653;6;VERT
197;805;6;VERT
378;698;6;VERT
263;788;6;VERT
537;748;6;VERT
381;655;6;VERT
479;646;6;VERT
629;792;6;VERT
211;610;6;VERT
377;637;6;VERT
566;766;6;VERT
522;626;6;VERT
577;594;6;VERT
597;664;6;VERT
552;643;6;VERT
295;746;6;VERT
553;596;6;VERT
569;639;6;VERT
610;804;6;VERT
538;608;6;VERT
438;619;6;VERT
532;765;6;VERT
313;680;6;VERT
343;701;6;VERT
310;801;6;VERT
364;797;6;VERT
558;811;6;VERT
391;759;6;VERT
404;656;6;VERT
271;724;6;VERT
611;677;6;VERT
364;612;6;VERT
516;635;6;VERT
286;607;6;VERT
490;761;6;VERT
419;782;6;VERT
417;811;6;VERT
443;740;6;VERT
266;762;6;VERT
378;788;6;VERT
241;740;6;VERT
567;737;6;VERT
555;698;6;VERT
408;667;6;VERT
581;731;6;VERT
329;773;6;VERT
401;674;6;VERT
302;803;6;VERT
542;821;6;VERT
351;729;6;VERT
321;675;6;VERT
545;625;6;VERT
340;806;6;VERT
429;673;6;VERT
638;688;6;VERT
400;690;6;VERT
406;691;6;VERT
501;677;6;VERT
526;744;6;VERT
480;725;6;VERT
421;706;6;VERT
435;756;6;VERT
397;801;6;VERT
610;699;6;VERT
611;783;6;VERT
568;814;6;VERT
270;723;6;VERT
207;807;6;VERT
462;800;6;VERT
234;679;6;VERT
628;759;6;VERT
252;634;6;VERT
355;791;6;VERT
332;746;6;VERT
393;804;6;VERT
445;821;6;VERT
577;763;6;VERT
593;693;6;VERT
507;665;6;VERT
241;817;6;VERT
543;746;6;VERT
258;687;6;VERT
479;797;6;VERT
585;635;6;VERT
572;635;6;VERT
463;645;6;VERT
376;818;6;VERT
220;738;6;VERT
378;621;6;VERT
209;681;6;VERT
367;600;6;VERT
457;762;6;VERT
574;820;6;VERT
200;725;6;VERT
519;749;6;VERT
331;717;6;VERT
199;676;6;VERT
614;703;6;VERT
360;764;6;VERT
223;728;6;VERT
577;671;6;VERT
629;629;6;VERT
405;726;6;VERT
361;823;6;VERT
261;623;6;VERT
569;637;6;VERT
660;620;6;VERT
967;734;6;VERT
1205;734;6;VERT
1030;601;6;VERT
966;626;6;VERT
1052;636;6;VERT
1094;774;6;VERT
981;666;6;VERT
1313;794;6;VERT
939;608;6;VERT
907;714;6;VERT
1169;756;6;VERT
1119;788;6;VERT
1179;586;6;VERT
931;669;6;VERT
1096;747;6;VERT
1002;652;6;VERT
1234;753;6;VERT
1063;738;6;VERT
988;754;6;VERT
1065;735;6;VERT
1185;735;6;VERT
1305;757;6;VERT
1284;679;6;VERT
1285;727;6;VERT
1171;805;6;VERT
1252;761;6;VERT
1374;746;6;VERT
1307;579;6;VERT
1138;739;6;VERT
983;698;6;VERT
1264;663;6;VERT
1273;787;6;VERT
1028;653;6;VERT
984;696;6;VERT
976;781;6;VERT
1145;580;6;VERT
1180;751;6;VERT
1242;718;6;VERT
1263;588;6;VERT
1276;773;6;VERT
1031;638;6;VERT
1089;652;6;VERT
1074;793;6;VERT
1168;792;6;VERT
1124;803;6;VERT
1371;743;6;VERT
1128;778;6;VERT
1035;639;6;VERT
1185;593;6;VERT
1313;692;6;VERT
1197;730;6;VERT
1039;580;6;VERT
1107;783;6;VERT
995;636;6;VERT
1134;610;6;VERT
1351;797;6;VERT
1144;710;6;VERT
1309;659;6;VERT
1289;749;6;VERT
962;740;6;VERT
1348;714;6;VERT
1288;796;6;VERT
1319;790;6;VERT
1309;652;6;VERT
1185;675;6;VERT
912;756;6;VERT
1356;764;6;VERT
1150;738;6;VERT
983;700;6;VERT
1223;801;6;VERT
1013;645;6;VERT
1328;624;6;VERT
924;658;6;VERT
1342;716;6;VERT
1245;659;6;VERT
1008;809;6;VERT
984;643;6;VERT
1185;609;6;VERT
1282;775;6;VERT
1211;584;6;VERT
1147;799;6;VERT
1362;578;6;VERT
1132;797;6;VERT
1119;749;6;VERT
1303;591;6;VERT
1294;601;6;VERT
1155;733;6;VERT
1217;666;6;VERT
905;596;6;VERT
1086;593;6;VERT
1095;747;6;VERT
920;671;6;VERT
920;670;6;VERT
1300;649;6;VERT
1019;765;6;VERT
1124;677;6;VERT
1056;715;6;VERT
1020;597;6;VERT
1047;697;6;VERT
1071;740;6;VERT
1264;738;6;VERT
1127;590;6;VERT
1000;639;6;VERT
930;785;6;VERT
1123;749;6;VERT
1040;725;6;VERT
1099;802;6;VERT
933;725;6;VERT
1045;580;6;VERT
1301;750;6;VERT
1187;619;6;VERT
1307;589;6;VERT
1121;712;6;VERT
1255;710;6;VERT
1373;749;6;VERT
1105;678;6;VERT
934;690;6;VERT
1307;632;6;VERT
1064;602;6;VERT
1278;776;6;VERT
1036;797;6;VERT
1069;765;6;VERT
1357;581;6;VERT
1261;738;6;VERT
1294;735;6;VERT
1173;692;6;VERT
1103;623;6;VERT
1100;716;6;VERT
1308;760;6;VERT
1249;649;6;VERT
961;608;6;VERT
1231;769;6;VERT
991;707;6;VERT
1355;638;6;VERT
1366;768;6;VERT
1304;581;6;VERT
1234;783;6;VERT
1083;728;6;VERT
1090;598;6;VERT
1322;586;6;VERT
1055;742;6;VERT
1177;611;6;VERT
1140;780;6;VERT
1145;583;6;VERT
1124;811;6;VERT
1282;595;6;VERT
1269;727;6;VERT
1084;808;6;VERT
1314;721;6;VERT
1033;783;6;VERT
1144;703;6;VERT
1291;730;6;VERT
1219;751;6;VERT
1225;729;6;VERT
1218;595;6;VERT
1166;764;6;VERT
921;631;6;VERT
1243;773;6;VERT
1349;658;6;VERT
1051;673;6;VERT
1120;604;6;VERT
1117;582;6;VERT
925;658;6;VERT
978;623;6;VERT
1043;639;6;VERT
1047;760;6;VERT
1357;769;6;VERT
1360;768;6;VERT
1076;662;6;VERT
1094;761;6;VERT
1257;643;6;VERT
1245;680;6;VERT
1113;797;6;VERT
1120;745;6;VERT
1202;590;6;VERT
1086;721;6;VERT
957;627;6;VERT
1346;620;6;VERT
948;643;6;VERT
1083;625;6;VERT
1386;658;6;VERT
1473;773;6;VERT
1529;779;6;VERT
1439;764;6;VERT
1347;674;6;VERT
1362;581;6;VERT
1291;788;6;VERT
1521;570;6;VERT
1480;558;6;VERT
1590;653;6;VERT
1193;556;6;VERT
1383;707;6;VERT
1580;785;6;VERT
1529;681;6;VERT
1632;768;6;VERT
1264;759;6;VERT
1567;648;6;VERT
1205;785;6;VERT
1264;706;6;VERT
1582;554;6;VERT
1400;574;6;VERT
1195;775;6;VERT
1551;729;6;VERT
1572;647;6;VERT
1285;659;6;VERT
1558;742;6;VERT
1313;738;6;VERT
1592;603;6;VERT
1202;668;6;VERT
1255;781;6;VERT
1597;752;6;VERT
1445;705;6;VERT
1378;715;6;VERT
1486;628;6;VERT
1406;759;6;VERT
1266;660;6;VERT
1432;666;6;VERT
1426;721;6;VERT
1305;593;6;VERT
1397;565;6;VERT
1291;615;6;VERT
1552;712;6;VERT
1280;651;6;VERT
1440;718;6;VERT
1448;574;6;VERT
1575;673;6;VERT
1625;775;6;VERT
1172;604;6;VERT
1434;620;6;VERT
1455;704;6;VERT
1524;750;6;VERT
1289;664;6;VERT
1254;681;6;VERT
1497;585;6;VERT
1214;610;6;VERT
1348;630;6;VERT
1197;663;6;VERT
1294;691;6;VERT
1576;712;6;VERT
1361;721;6;VERT
1379;750;6;VERT
1448;770;6;VERT
1290;750;6;VERT
1449;685;6;VERT
1623;783;6;VERT
1176;597;6;VERT
